GEOID,NAME,variable,estimate,moe
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,poverty_num,NA,NA
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,med_income,122029,24380
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,unemp_den,552,205
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,unemp_num,24,26
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,no_ins_den,1234,326
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,no_ins_num,0,14
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,no_hs_den,1050,228
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,no_hs_num,0,14
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,poverty_den,NA,NA
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,poverty_num,NA,NA
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,med_income,81964,23342
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,unemp_den,973,307
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,unemp_num,0,14
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,no_ins_den,1486,389
040136145002,Block Group 2; Census Tract 6145; Maricopa County; Arizona,no_ins_num,0,14
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,no_hs_den,669,189
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,no_hs_num,15,24
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,poverty_den,NA,NA
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,poverty_num,NA,NA
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,med_income,48462,44117
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,unemp_den,695,180
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,unemp_num,32,29
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,no_ins_den,960,254
040136149003,Block Group 3; Census Tract 6149; Maricopa County; Arizona,no_ins_num,26,40
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,no_hs_den,1093,251
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,no_hs_num,16,26
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,poverty_den,NA,NA
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,poverty_num,NA,NA
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,med_income,56360,20943
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,unemp_den,180,110
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,unemp_num,15,23
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,no_ins_den,1093,251
040136156003,Block Group 3; Census Tract 6156; Maricopa County; Arizona,no_ins_num,0,14
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,no_hs_den,628,292
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,no_hs_num,0,14
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,poverty_den,NA,NA
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,poverty_num,NA,NA
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,med_income,91094,76793
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,unemp_den,239,136
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,unemp_num,0,14
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,no_ins_den,746,363
040136164005,Block Group 5; Census Tract 6164; Maricopa County; Arizona,no_ins_num,0,14
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,no_hs_den,780,231
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,no_hs_num,46,68
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,poverty_den,NA,NA
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,poverty_num,NA,NA
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,med_income,60888,9264
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,unemp_den,776,218
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,unemp_num,16,25
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,no_ins_den,1203,386
040136165002,Block Group 2; Census Tract 6165; Maricopa County; Arizona,no_ins_num,0,14
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,no_hs_den,1503,450
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,no_hs_num,0,14
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,poverty_den,NA,NA
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,poverty_num,NA,NA
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,med_income,88240,25994
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,unemp_den,1694,391
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,unemp_num,56,62
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,no_ins_den,2235,522
040136169003,Block Group 3; Census Tract 6169; Maricopa County; Arizona,no_ins_num,0,14
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,no_hs_den,1698,593
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,no_hs_num,14,23
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,poverty_den,NA,NA
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,poverty_num,NA,NA
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,med_income,98662,12713
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,unemp_den,1396,563
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,unemp_num,7,16
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,no_ins_den,2629,836
040136174003,Block Group 3; Census Tract 6174; Maricopa County; Arizona,no_ins_num,0,14
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,no_hs_den,1105,215
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,no_hs_num,0,14
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,poverty_den,NA,NA
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,poverty_num,NA,NA
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,med_income,64318,41313
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,unemp_den,530,185
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,unemp_num,0,14
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,no_ins_den,1065,246
040136175004,Block Group 4; Census Tract 6175; Maricopa County; Arizona,no_ins_num,0,14
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,no_hs_den,1561,422
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,no_hs_num,110,171
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,poverty_den,NA,NA
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,poverty_num,NA,NA
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,med_income,53203,16268
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,unemp_den,1845,441
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,unemp_num,154,159
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,no_ins_den,3238,945
040136192001,Block Group 1; Census Tract 6192; Maricopa County; Arizona,no_ins_num,15,31
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,no_hs_den,745,235
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,no_hs_num,0,14
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,poverty_den,NA,NA
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,poverty_num,NA,NA
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,med_income,168460,52822
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,unemp_den,506,195
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,unemp_num,0,14
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,no_ins_den,990,358
040136199004,Block Group 4; Census Tract 6199; Maricopa County; Arizona,no_ins_num,19,27
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,no_hs_den,1146,244
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,no_hs_num,10,18
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,poverty_den,NA,NA
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,poverty_num,NA,NA
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,med_income,123125,33457
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,unemp_den,996,246
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,unemp_num,0,14
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,no_ins_den,1795,478
040138113001,Block Group 1; Census Tract 8113; Maricopa County; Arizona,no_ins_num,18,21
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,no_hs_den,1332,246
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,no_hs_num,28,31
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,poverty_den,NA,NA
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,poverty_num,NA,NA
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,med_income,138750,31771
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,unemp_den,1020,242
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,unemp_num,46,34
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,no_ins_den,1694,307
040138117001,Block Group 1; Census Tract 8117; Maricopa County; Arizona,no_ins_num,27,49
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,no_hs_den,774,210
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,no_hs_num,61,63
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,poverty_den,NA,NA
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,poverty_num,NA,NA
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,med_income,104265,30394
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,unemp_den,737,203
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,unemp_num,43,44
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,no_ins_den,1220,407
040138123001,Block Group 1; Census Tract 8123; Maricopa County; Arizona,no_ins_num,0,14
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,no_hs_den,1802,353
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,no_hs_num,0,14
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,poverty_den,NA,NA
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,poverty_num,NA,NA
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,med_income,114226,22085
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,unemp_den,1603,366
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,unemp_num,76,98
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,no_ins_den,2617,594
040138126003,Block Group 3; Census Tract 8126; Maricopa County; Arizona,no_ins_num,79,124
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,no_hs_den,1607,281
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,no_hs_num,0,14
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,poverty_den,NA,NA
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,poverty_num,NA,NA
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,med_income,222679,31057
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,unemp_den,1530,278
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,unemp_num,43,32
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,no_ins_den,2639,440
040138132002,Block Group 2; Census Tract 8132; Maricopa County; Arizona,no_ins_num,0,14
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,no_hs_den,1541,326
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,no_hs_num,34,41
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,poverty_den,NA,NA
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,poverty_num,NA,NA
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,med_income,172750,64240
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,unemp_den,1266,307
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,unemp_num,36,35
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,no_ins_den,2336,486
040138139001,Block Group 1; Census Tract 8139; Maricopa County; Arizona,no_ins_num,0,14
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,no_hs_den,1030,246
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,no_hs_num,0,14
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,poverty_den,NA,NA
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,poverty_num,NA,NA
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,med_income,90172,30135
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,unemp_den,611,204
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,unemp_num,19,22
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,no_ins_den,1298,272
040138140001,Block Group 1; Census Tract 8140; Maricopa County; Arizona,no_ins_num,11,18
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,no_hs_den,1334,379
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,no_hs_num,0,14
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,poverty_den,NA,NA
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,poverty_num,NA,NA
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,med_income,127022,35089
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,unemp_den,1347,398
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,unemp_num,53,57
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,no_ins_den,2025,540
040138146003,Block Group 3; Census Tract 8146; Maricopa County; Arizona,no_ins_num,15,23
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,no_hs_den,1344,495
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,no_hs_num,8,16
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,poverty_den,NA,NA
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,poverty_num,NA,NA
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,med_income,117015,7722
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,unemp_den,1127,431
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,unemp_num,39,41
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,no_ins_den,2016,573
040138147001,Block Group 1; Census Tract 8147; Maricopa County; Arizona,no_ins_num,14,24
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,no_hs_den,1335,232
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,no_hs_num,0,14
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,poverty_den,NA,NA
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,poverty_num,NA,NA
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,med_income,206154,61751
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,unemp_den,1043,184
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,unemp_num,20,24
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,no_ins_den,2042,360
040138131001,Block Group 1; Census Tract 8131; Maricopa County; Arizona,no_ins_num,0,14
